Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
SUPX,"Supertex, Inc.",24.66,285100375.7,n/a,1983,Technology,Semiconductors,http://www.nasdaq.com/symbol/supx
SPRT,"support.com, Inc.",5.74,298189159.9,n/a,2000,Technology,EDP Services,http://www.nasdaq.com/symbol/sprt
SRDX,"SurModics, Inc.",20.48,292313518.1,n/a,1998,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srdx
SUSQ,"Susquehanna Bancshares, Inc.",12.86,2407078422,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/susq
SBBX,Sussex Bancorp,6.61,30598436.93,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbbx
SUTR,Sutor Technology Group Limited,2.03,81757770.92,n/a,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/sutr
STRN,Sutron Corporation,5.02,25431365.18,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/strn
SIVB,SVB Financial Group,84.61,3854088893,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivb
SIVBO,SVB Financial Group,25.5,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivbo
SWSH,"Swisher Hygiene, Inc.",0.7757,135613690.2,n/a,n/a,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/swsh
SYKE,"Sykes Enterprises, Incorporated",17.45,768595772.4,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/syke
SYMC,Symantec Corporation,25.23,17645832153,n/a,1989,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/symc
SYMM,"Symmetricom, Inc.",4.94,202451440.6,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/symm
SYNC,"Synacor, Inc.",2.74,74883887.64,n/a,1996,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sync
GEVA,Synageva BioPharma Corp.,50.71,1393303548,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/geva
SYNL,Synalloy Corporation,16.35,104358780,n/a,1990,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/synl
SYNA,Synaptics Incorporated,40.18,1343980619,n/a,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/syna
SNCR,"Synchronoss Technologies, Inc.",36.39,1461228878,n/a,2006,Technology,EDP Services,http://www.nasdaq.com/symbol/sncr
SURG,"Synergetics USA, Inc.",4.12,104199599.8,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/surg
SGYP,"Synergy Pharmaceuticals, Inc.",4.79,431972211.1,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgyp
SGYPU,"Synergy Pharmaceuticals, Inc.",10.6,19272729.2,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgypu
SGYPW,"Synergy Pharmaceuticals, Inc.",1.95,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgypw
ELOS,Syneron Medical Ltd.,8.21,296087558.2,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/elos
SNPS,"Synopsys, Inc.",37.24,5750166842,n/a,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/snps
SNTA,Synta Pharmaceuticals Corp.,6.47,446812267,n/a,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snta
SYNT,"Syntel, Inc.",74.66,3129759444,n/a,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/synt
SYMX,"Synthesis Energy Systems, Inc.",0.7875,49957351.76,n/a,1991,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/symx
SYNM,Syntroleum Corporation,4.78,47495829.48,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/synm
SYUT,"Synutra International, Inc.",4.86,278481465.2,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/syut
SYPR,"Sypris Solutions, Inc.",3.11,63391301.05,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sypr
TROW,"T. Rowe Price Group, Inc.",72.04,18740151767,n/a,1986,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/trow
TAIT,Taitron Components Incorporated,1.0199,5649997.144,n/a,1995,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tait
TTWO,"Take-Two Interactive Software, Inc.",18.14,1684831101,n/a,1997,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ttwo
TBAC,"Tandy Brands Accessories, Inc.",0.66,4705610.58,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tbac
TLF,"Tandy Leather Factory, Inc.",8.44,85849426.52,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tlf
TNGO,"Tangoe, Inc.",23.06,865605341.5,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tngo
TRGT,"Targacept, Inc.",5.72,192403702.9,n/a,2006,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/trgt
TASR,"TASER International, Inc.",12.28,627065797.2,n/a,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/tasr
TATT,TAT Technologies Ltd.,7.66,67397046.2,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tatt
TAYC,"Taylor Capital Group, Inc.",21.69,635742359.1,n/a,2002,Finance,Major Banks,http://www.nasdaq.com/symbol/tayc
TAYCO,"Taylor Capital Group, Inc.",25.67,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tayco
TAYCP,"Taylor Capital Group, Inc.",25.84,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/taycp
TAYD,"Taylor Devices, Inc.",8.7,29070049.5,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tayd
TCPC,TCP Capital Corp.,15.81,421410822.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tcpc
TEAR,TearLab Corporation,12.73,418445003.9,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tear
TECD,Tech Data Corporation,50.49,1906530927,n/a,1986,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/tecd
TECH,Techne Corporation,77.51,2855851609,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/tech
TCCO,Technical Communications Corporation,6.5,11951654,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/tcco
TTGT,"TechTarget, Inc.",4.49,172567860.8,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ttgt
TECUA,Tecumseh Products Company,9.4,173709029.6,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tecua
TECUB,Tecumseh Products Company,8.93,165023578.1,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tecub
TKMR,Tekmira Pharmaceuticals Corp,5.4749,79534896.11,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tkmr
TSYS,"TeleCommunication Systems, Inc.",2.58,151363899.2,n/a,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tsys
TNAV,"TeleNav, Inc.",5.67,223065154,n/a,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnav
TTEC,"TeleTech Holdings, Inc.",24.43,1242307691,n/a,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/ttec
TELK,"Telik, Inc.",1.1399,5197978.197,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/telk
TLAB,"Tellabs, Inc.",2.405,855353555.4,n/a,1980,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tlab
TBNK,Territorial Bancorp Inc.,21.81,228442956.3,n/a,2009,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tbnk
TSRO,"TESARO, Inc.",39.72,1295674860,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsro
TESO,Tesco Corporation,16.48,643502486.9,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/teso
TSLA,"Tesla Motors, Inc.",166.37,20205577771,n/a,2010,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tsla
TESS,TESSCO Technologies Incorporated,32.33,265835526.5,n/a,1994,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tess
TSRA,"Tessera Technologies, Inc.",19.79,1066467802,n/a,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsra
TTEK,"Tetra Tech, Inc.",24.26,1564684605,n/a,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/ttek
TTPH,"Tetraphase Pharmaceuticals, Inc.",10.28,212507491.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ttph
TCBI,"Texas Capital Bancshares, Inc.",45.77,1870497053,n/a,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbi
TCBIL,"Texas Capital Bancshares, Inc.",21.64,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbil
TCBIP,"Texas Capital Bancshares, Inc.",22.5,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbip
TCBIW,"Texas Capital Bancshares, Inc.",34.85,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbiw
TXN,Texas Instruments Incorporated,40.31,44388275729,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/txn
TXRH,"Texas Roadhouse, Inc.",24.97,1754900914,n/a,2004,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/txrh
THRD,TF Financial Corporation,27,85061853,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/thrd
TFSL,TFS Financial Corporation,11.23,3471907127,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tfsl
TGTX,"TG Therapeutics, Inc.",6.23,207315336.2,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tgtx
TGE,"TGC Industries, Inc.",8.04,175673791,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tge
ABCO,The Advisory Board Company,59.65,2138081716,n/a,1994,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/abco
ANDE,"The Andersons, Inc.",67.64,1264868000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/ande
TBBK,"The Bancorp, Inc.",17.94,670291125.7,n/a,2004,Finance,Major Banks,http://www.nasdaq.com/symbol/tbbk
BKYF,The Bank of Kentucky Financial Corp.,27.5,206729600,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bkyf
BONT,"The Bon-Ton Stores, Inc.",11.74,240511533.5,n/a,1991,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/bont
CG,The Carlyle Group L.P.,25.45,7937895644,n/a,2002,Finance,Investment Managers,http://www.nasdaq.com/symbol/cg
CAKE,The Cheesecake Factory Incorporated,42.69,2298349215,n/a,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cake
CHEF,"The Chefs&#39; Warehouse, Inc.",22.26,472674249.2,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/chef
PLCE,"The Children&#39;s Place Retail Stores, Inc.",55.3,1233763848,n/a,1997,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/plce
DSGX,The Descartes Systems Group Inc.,11.63,729511986.2,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dsgx
DXYN,"The Dixie Group, Inc.",11.66,154840031.1,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/dxyn
ENSG,"The Ensign Group, Inc.",39.92,875641208,n/a,2007,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ensg
XONE,The ExOne Company,62.7,832756821.6,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/xone
FINL,"The Finish Line, Inc.",22.07,1082879138,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/finl
FBMS,"The First Bancshares, Inc.",14.47,73702293.85,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbms
FLIC,The First of Long Island Corporation,37.46,340890083.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/flic
TFM,"The Fresh Market, Inc.",50.8,2455938497,n/a,2010,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/tfm
GT,The Goodyear Tire & Rubber Company,21.97,5404151622,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/gt
GTPPP,The Goodyear Tire & Rubber Company,63.29,0,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/gtppp
HCKT,"The Hackett Group, Inc.",6.48,204835508.6,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/hckt
HAIN,"The Hain Celestial Group, Inc.",79,3768184028,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/hain
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",8.89,33009201.19,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cuba
INTG,The Intergroup Corporation,19.25,45417853.25,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/intg
KEYW,The KEYW Holding Corporation,12.81,469736269.4,n/a,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/keyw
MSG,The Madison Square Garden Company,54.66,4200988151,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/msg
TMNG,"The Management Network Group, Inc.",2.68,21546621.12,n/a,1999,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/tmng
MDCO,The Medicines Company,33.75,1914191291,n/a,1989,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdco
MIDD,The Middleby Corporation,207.67,3967671997,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/midd
NDAQ,"The NASDAQ OMX Group, Inc.",30.98,5183967170,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ndaq
NAVG,"The Navigators Group, Inc.",56.24,794893516.7,n/a,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/navg
PTRY,"The Pantry, Inc.",11.65,274329365.3,n/a,1999,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/ptry
PRSC,The Providence Service Corporation,28.1,376086100.7,n/a,2003,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/prsc
SPNC,The Spectranetics Corporation,16.26,663808809,n/a,1992,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/spnc
ULTI,"The Ultimate Software Group, Inc.",146.32,4072885385,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ulti
WTSL,"The Wet Seal, Inc.",3.76,318551215.7,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/wtsl
YORW,The York Water Company,19.49,251659616.1,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/yorw
NCTY,The9 Limited,2.72,62098772.32,n/a,2004,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ncty
THRX,"Theravance, Inc.",37.79,4052527005,n/a,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/thrx
KOOL,THERMOGENESIS Corp.,1.11,18493667.82,n/a,n/a,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/kool
TST,"TheStreet, Inc.",2.18,73884621.04,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/tst
TCRD,"THL Credit, Inc.",15.95,540787971.9,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/tcrd
THOR,Thoratec Corporation,36.58,2104385616,n/a,1984,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/thor
THLD,"Threshold Pharmaceuticals, Inc.",4.48,260212529.9,n/a,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/thld
THTI,"THT Heat Transfer Technology, Inc.",1.01,20658035,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/thti
OINK,"Tianli Agritech, Inc.",0.762,8529828,n/a,2010,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/oink
TIBX,"TIBCO Software, Inc.",24.7,4014018489,n/a,1999,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tibx
TICC,TICC Capital Corp.,10.05,528958283.3,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/ticc
TIGR,TigerLogic Corporation,1.9,57085319.5,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tigr
TTS,"Tile Shop Hldgs, Inc.",25.79,1319105605,n/a,n/a,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/tts
TSBK,"Timberland Bancorp, Inc.",9.14,64391629.04,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/tsbk
TIPT,Tiptree Financial Inc.,7.76,321212714.2,n/a,1986,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tipt
TITN,Titan Machinery Inc.,17.31,367653858.2,n/a,1993,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/titn
TIVO,TiVo Inc.,12.065,1471597995,n/a,1999,Consumer Services,Television Services,http://www.nasdaq.com/symbol/tivo
TNXP,Tonix Pharmaceuticals Holding Corp.,3.855,18802723.95,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tnxp
TISA,"Top Image Systems, Ltd.",3.0299,35388922.95,n/a,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tisa
TOPS,TOP Ships Inc.,1.9009,32595747.38,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tops
TORM          ,TOR Minerals International Inc,11.08,33369480.88,n/a,1988,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/torm          
TRNX,Tornier N.V.,19.65,938989928.6,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/trnx
TOFC,Tower Financial Corporation,22.75,106299033.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tofc
TWGP,"Tower Group International, Ltd.",13.6,781077240,n/a,2004,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/twgp
TSEM,Tower Semiconductor Ltd.,4.75,227352266.3,n/a,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsem
TWER,Towerstream Corporation,2.5,166004595,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/twer
CLUB,"Town Sports International Holdings, Inc.",11.62,280070933.8,n/a,2006,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/club
TOWN,Towne Bank,15.18,479050880.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/town
TSCO,Tractor Supply Company,129.3,9026288184,n/a,1994,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/tsco
TSRE,"Trade Street Residential, Inc.",7.37,83971311.05,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tsre
TWMC,Trans World Entertainment Corp.,4.68,154737563.8,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/twmc
TACT,TransAct Technologies Incorporated,9.75,84739248.75,n/a,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tact
TRNS,"Transcat, Inc.",8.1,59636460.6,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/trns
TSPT,"Transcept Pharmaceuticals, Inc.",3.1,58155652.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tspt
TGA,Transglobe Energy Corp,7.34,542382972.9,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tga
TTHI,"Transition Therapeutics, Inc.",4.24,125334120.2,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/tthi
TZOO,Travelzoo Inc.,28.08,431361393.8,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tzoo
TREE,"Tree.com, Inc.",26.26,292096518.7,n/a,1994,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tree
TCBK,TriCo Bancshares,20.82,334716102.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbk
TRS,TriMas Corporation,35.54,1412857658,n/a,1986,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/trs
TRMB,Trimble Navigation Limited,28.2,7239540209,n/a,1990,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/trmb
TRIB,Trinity Biotech plc,19.98,444525369.7,n/a,1992,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/trib
TRIP,"TripAdvisor, Inc.",72.62,10383610859,n/a,1993,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/trip
TQNT,"TriQuint Semiconductor, Inc.",7.99,1250579044,n/a,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/tqnt
TSC,"TriState Capital Holdings, Inc.",12.61,361784418.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tsc
TRIT,Tri-Tech Holding Inc.,1.58,13040381.48,n/a,2009,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/trit
TSRX,"Trius Therapeutics, Inc.",13.68,660313859.8,n/a,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsrx
TROV,"TrovaGene, Inc.",8,150770352,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trov
TROVU,"TrovaGene, Inc.",21.35,0,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trovu
TROVW,"TrovaGene, Inc.",5.4,0,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trovw
THST,"Truett-Hurst, Inc.",5.645,15241500,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/thst
TBOW,Trunkbow International Holdings Ltd.,0.88,32390226,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tbow
TRST,TrustCo Bank Corp NY,6,566006298,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trst
TRMK,Trustmark Corporation,25.37,1704390215,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trmk
TSRI,"TSR, Inc.",3.1,6082392.2,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tsri
TTMI,"TTM Technologies, Inc.",9.72,803144626.6,n/a,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/ttmi
